well	rowNames	column	sampleNames	sampleTypes	Status	Sample.Type	Size.Standard	Analysis.Method	SQI	Offscale	Quality	UD1	UD2	UD3	Dye.Sample.Peak	Sample.File.Name	Size	Height	Area.in.Point	Area.in.BP	Data.Point	Begin.Point	Begin.BP	End.Point	End.BP	Width.in.Point	Width.in.BP	User.Comments	User.Edit	Size.Rounded	passedFilter	ignoredPeak	Area.in.BP.RelToMax	Area.in.BP.RelToSum	Area.in.BP.Sum	WTpeak	Size.Fixed	Size.InDels	Multi3
G02	G	02	BF015	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 119"	G02_G02.fsa	302.7151	4758	28455	2492	4106	4098	302.0143	4114	303.4159	5	0.4791	NA	NA	303	TRUE	FALSE	1	0.961790814357391	2591	TRUE	302.9633	0	WT
G02	G	02	BF015	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 122"	G02_G02.fsa	309.7278	173	1131	99	4186	4177	308.9384	4195	310.5173	6	0.5339	NA	NA	310	TRUE	FALSE	0.0397271268057785	0.038209185642609	2591	FALSE	309.976	7	frameshift
G03	G	03	BF023	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 121"	G03_G03.fsa	302.7278	4743	28370	2496	4068	4060	302.0238	4077	303.52	5	0.4787	NA	NA	303	TRUE	FALSE	1	0.915291529152915	2727	TRUE	302.976	0	WT
G03	G	03	BF023	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 122"	G03_G03.fsa	314.708	246	1654	145	4204	4194	313.8264	4216	315.766	6	0.5344	NA	NA	315	TRUE	FALSE	0.0580929487179487	0.0531719838650532	2727	FALSE	314.9562	12	in-frame
G03	G	03	BF023	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 124"	G03_G03.fsa	340.3494	163	983	86	4495	4486	339.5604	4501	340.8734	5	0.4783	NA	NA	341	TRUE	FALSE	0.0344551282051282	0.0315364869820315	2727	FALSE	340.5976	38	frameshift
G04	G	04	BF031	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 125"	G04_G04.fsa	292.877	180	2108	178	4088	4075	291.7766	4095	293.4698	11	0.9329	NA	NA	293	TRUE	FALSE	0.0125484666901657	0.0123929541182204	14363	FALSE	293.1252	-10	frameshift
G04	G	04	BF031	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 128"	G04_G04.fsa	302.7143	26125	167262	14185	4204	4195	301.951	4213	303.4776	5	0.4964	NA	NA	303	TRUE	FALSE	1	0.98760704588178	14363	TRUE	302.9625	0	WT
G05	G	05	BF038	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 112"	G05_G05.fsa	302.7434	5499	33590	2972	4050	4041	301.9469	4058	303.4513	5	0.4836	NA	NA	303	TRUE	FALSE	1	1	2972	TRUE	302.9916	0	WT
G06	G	06	BF045	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 121"	G06_G06.fsa	302.7434	765	4984	441	4036	4028	302.0354	4043	303.3628	5	0.5026	NA	NA	303	TRUE	FALSE	1	0.819702602230483	538	TRUE	302.9916	0	WT
G06	G	06	BF045	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 122"	G06_G06.fsa	303.9823	171	1101	97	4050	4043	303.3628	4057	304.6018	5	0.5295	NA	NA	304	TRUE	FALSE	0.219954648526077	0.180297397769517	538	FALSE	304.2305	1	frameshift
G07	G	07	BF053	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 84"	G07_G07.fsa	302.6507	972	6024	532	4052	4044	301.9437	4061	303.4461	5	0.4991	NA	NA	303	TRUE	FALSE	1	1	532	TRUE	302.8989	0	WT
G09	G	09	BF066	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 96"	G09_G09.fsa	302.7304	7307	46336	4081	4064	4056	302.0258	4073	303.5232	5	0.5036	NA	NA	303	TRUE	FALSE	1	1	4081	TRUE	302.9786	0	WT
G10	G	10	wt	wt	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 107"	G10_G10.fsa	302.7391	6442	42082	3719	4049	4040	301.9437	4057	303.4461	5	0.5089	NA	NA	303	TRUE	FALSE	1	1	3719	TRUE	302.9873	0	WT
G11	G	11	wt	wt	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 118"	G11_G11.fsa	302.7757	359	2271	197	4122	4113	301.9948	4129	303.3832	6	0.5368	NA	NA	303	TRUE	FALSE	1	1	197	TRUE	303.0239	0	WT
H02	H	02	BF016	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 123"	H02_H02.fsa	293.9299	186	909	77	4087	4079	293.2463	4093	294.4427	4	0.4007	NA	NA	294	TRUE	FALSE	0.0224032586558045	0.0188540646425073	4084	FALSE	294.1781	-9	in-frame
H02	H	02	BF016	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 126"	H02_H02.fsa	296.8361	6722	40204	3437	4121	4112	296.0667	4128	297.4345	5	0.4669	NA	NA	297	TRUE	FALSE	1	0.841576885406464	4084	FALSE	297.0843	-6	in-frame
H02	H	02	BF016	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 127"	H02_H02.fsa	297.7765	639	3668	313	4132	4128	297.4345	4139	298.3751	5	0.5008	NA	NA	298	TRUE	FALSE	0.0910677916787896	0.0766405484818805	4084	FALSE	298.0247	-5	frameshift
H02	H	02	BF016	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 125"	H02_H02.fsa	295.8102	552	3016	257	4109	4101	295.1264	4112	296.0667	5	0.4603	NA	NA	296	TRUE	FALSE	0.0747745126563864	0.0629285014691479	4084	FALSE	296.0584	-7	frameshift
H03	H	03	BF024	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 125"	H03_H03.fsa	293.7357	823	4990	433	4005	3997	293.0404	4014	294.5181	5	0.4837	NA	NA	294	TRUE	FALSE	0.698387096774194	0.219796954314721	1970	FALSE	293.9839	-9	in-frame
H03	H	03	BF024	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 127"	H03_H03.fsa	296.7794	827	4883	424	4040	4032	296.0835	4045	297.2145	5	0.4587	NA	NA	297	TRUE	FALSE	0.683870967741935	0.215228426395939	1970	FALSE	297.0276	-6	in-frame
H03	H	03	BF024	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 128"	H03_H03.fsa	297.8236	1206	7126	620	4052	4045	297.2145	4059	298.4328	5	0.467	NA	NA	298	TRUE	FALSE	1	0.314720812182741	1970	FALSE	298.0718	-5	frameshift
H03	H	03	BF024	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 131"	H03_H03.fsa	300.9633	356	2252	197	4088	4079	300.1751	4095	301.5763	5	0.497	NA	NA	301	TRUE	FALSE	0.317741935483871	0.1	1970	FALSE	301.2115	-2	frameshift
H03	H	03	BF024	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 133"	H03_H03.fsa	302.6275	292	1785	156	4107	4100	302.0143	4113	303.1531	5	0.4495	NA	NA	303	TRUE	FALSE	0.251612903225806	0.0791878172588832	1970	TRUE	302.8757	0	WT
H03	H	03	BF024	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 134"	H03_H03.fsa	303.7664	291	1599	140	4120	4113	303.1531	4127	304.3798	5	0.4621	NA	NA	304	TRUE	FALSE	0.225806451612903	0.0710659898477157	1970	FALSE	304.0146	1	frameshift
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 146"	H04_H04.fsa	303.7686	503	2942	257	4088	4080	303.0673	4095	304.3822	5	0.4765	NA	NA	304	TRUE	FALSE	0.0380177514792899	0.0212379142219651	12101	FALSE	304.0168	1	frameshift
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 138"	H04_H04.fsa	290.7018	328	2393	209	3939	3930	289.9123	3945	291.2281	6	0.5768	NA	NA	291	TRUE	FALSE	0.0309171597633136	0.0172712998925709	12101	FALSE	290.95	-12	in-frame
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 139"	H04_H04.fsa	291.8421	1310	7569	663	3952	3945	291.2281	3960	292.5439	5	0.4601	NA	NA	292	TRUE	FALSE	0.0980769230769231	0.0547888604247583	12101	FALSE	292.0903	-11	frameshift
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 135"	H04_H04.fsa	285.0877	342	1976	173	3875	3866	284.2983	3878	285.3509	5	0.4756	NA	NA	285	TRUE	FALSE	0.0255917159763314	0.0142963391455252	12101	FALSE	285.3359	-18	in-frame
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 136"	H04_H04.fsa	286.0526	1503	9119	799	3886	3878	285.3509	3893	286.6667	5	0.4649	NA	NA	286	TRUE	FALSE	0.118195266272189	0.0660276010247087	12101	FALSE	286.3008	-17	frameshift
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 143"	H04_H04.fsa	297.8947	1703	10057	882	4021	4016	297.4561	4028	298.5088	5	0.4855	NA	NA	298	TRUE	FALSE	0.130473372781065	0.0728865383026196	12101	FALSE	298.1429	-5	frameshift
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 144"	H04_H04.fsa	299.8246	866	5004	438	4043	4035	299.1228	4051	300.5258	5	0.4782	NA	NA	300	TRUE	FALSE	0.064792899408284	0.0361953557557227	12101	FALSE	300.0728	-3	in-frame
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 141"	H04_H04.fsa	295.7895	980	5553	487	3997	3989	295.0877	4000	296.0526	5	0.4809	NA	NA	296	TRUE	FALSE	0.0720414201183432	0.040244607883646	12101	FALSE	296.0377	-7	frameshift
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 142"	H04_H04.fsa	296.8421	12659	77071	6760	4009	4000	296.0526	4016	297.4561	5	0.4839	NA	NA	297	TRUE	FALSE	1	0.558631518056359	12101	FALSE	297.0903	-6	in-frame
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 148"	H04_H04.fsa	308.5034	1343	8179	717	4142	4134	307.8018	4150	309.2051	5	0.4819	NA	NA	309	TRUE	FALSE	0.106065088757396	0.0592513015453268	12101	FALSE	308.7516	6	in-frame
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 152"	H04_H04.fsa	351.6157	578	3896	340	4633	4625	350.917	4642	352.4017	6	0.541	NA	NA	352	TRUE	FALSE	0.0502958579881657	0.028096851499876	12101	FALSE	351.8639	49	frameshift
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 133"	H04_H04.fsa	277.1107	289	1765	154	3784	3775	276.3224	3791	277.7238	5	0.4789	NA	NA	277	TRUE	FALSE	0.0227810650887574	0.0127262209734733	12101	FALSE	277.3589	-26	frameshift
H04	H	04	BF032	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 132"	H04_H04.fsa	271.6774	437	2532	222	3722	3714	270.9758	3730	272.3788	5	0.4527	NA	NA	272	TRUE	FALSE	0.0328402366863905	0.0183455912734485	12101	FALSE	271.9256	-31	frameshift
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 107"	H05_H05.fsa	275.8711	300	2223	195	3754	3746	275.1677	3760	276.3986	6	0.5984	NA	NA	276	TRUE	FALSE	0.0810473815461347	0.0354352171542795	5503	FALSE	276.1193	-27	in-frame
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 108"	H05_H05.fsa	276.9259	355	2279	200	3766	3760	276.3986	3775	277.7167	5	0.5004	NA	NA	277	TRUE	FALSE	0.0831255195344971	0.0363438124659277	5503	FALSE	277.1741	-26	frameshift
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 115"	H05_H05.fsa	292.8041	916	5569	488	3947	3939	292.1028	3953	293.3301	5	0.479	NA	NA	293	TRUE	FALSE	0.202826267664173	0.0886789024168635	5503	FALSE	293.0523	-10	frameshift
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 116"	H05_H05.fsa	293.6808	174	978	85	3957	3953	293.3301	3963	294.2069	5	0.5097	NA	NA	294	TRUE	FALSE	0.0353283458021613	0.0154461202980193	5503	FALSE	293.929	-9	in-frame
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 117"	H05_H05.fsa	294.8209	166	675	59	3970	3963	294.2069	3974	295.1718	4	0.354	NA	NA	295	TRUE	FALSE	0.0245220282626766	0.0107214246774487	5503	FALSE	295.0691	-8	frameshift
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 118"	H05_H05.fsa	295.7859	373	1874	164	3981	3974	295.1718	3983	295.9614	5	0.484	NA	NA	296	TRUE	FALSE	0.0681629260182876	0.0298019262220607	5503	FALSE	296.0341	-7	frameshift
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 119"	H05_H05.fsa	296.7512	4529	27421	2406	3992	3983	295.9614	3998	297.2778	5	0.4786	NA	NA	297	TRUE	FALSE	1	0.43721606396511	5503	FALSE	296.9994	-6	in-frame
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 120"	H05_H05.fsa	297.8045	1837	10806	948	4004	3998	297.2778	4011	298.4191	5	0.4728	NA	NA	298	TRUE	FALSE	0.394014962593516	0.172269671088497	5503	FALSE	298.0527	-5	frameshift
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 121"	H05_H05.fsa	300.4417	189	1889	166	4034	4021	299.2973	4042	301.1485	10	0.9548	NA	NA	301	TRUE	FALSE	0.0689941812136326	0.03016536434672	5503	FALSE	300.6899	-2	frameshift
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 123"	H05_H05.fsa	302.7391	394	2130	188	4060	4054	302.2088	4065	303.181	5	0.4452	NA	NA	303	TRUE	FALSE	0.0781379883624273	0.034163183717972	5503	TRUE	302.9873	0	WT
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 124"	H05_H05.fsa	303.7113	407	2094	185	4071	4065	303.181	4078	304.3301	5	0.4493	NA	NA	304	TRUE	FALSE	0.0768911055694098	0.0336180265309831	5503	FALSE	303.9595	1	frameshift
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 111"	H05_H05.fsa	287.896	197	1122	98	3891	3884	287.2822	3894	288.159	5	0.5235	NA	NA	288	TRUE	FALSE	0.0407315045719036	0.0178084681083046	5503	FALSE	288.1442	-15	in-frame
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 112"	H05_H05.fsa	288.7727	433	2717	238	3901	3894	288.159	3909	289.4741	5	0.4788	NA	NA	289	TRUE	FALSE	0.0989193682460515	0.0432491368344539	5503	FALSE	289.0209	-14	frameshift
H05	H	05	BF039	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 113"	H05_H05.fsa	290.9636	158	952	83	3926	3917	290.1752	3930	291.3141	6	0.5457	NA	NA	291	TRUE	FALSE	0.0344970906068163	0.01508268217336	5503	FALSE	291.2118	-12	in-frame
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 118"	H06_H06.fsa	276.1415	560	3349	293	3751	3743	275.4399	3758	276.7554	5	0.4707	NA	NA	276	TRUE	FALSE	0.163870246085011	0.0780500799147576	3754	FALSE	276.3897	-27	in-frame
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 126"	H06_H06.fsa	296.7576	3052	20401	1788	3985	3977	296.0562	3992	297.3713	5	0.483	NA	NA	297	TRUE	FALSE	1	0.476291955247736	3754	FALSE	297.0058	-6	in-frame
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 127"	H06_H06.fsa	297.8095	689	4663	408	3997	3992	297.3713	4013	299.2116	5	0.5042	NA	NA	298	TRUE	FALSE	0.228187919463087	0.108684070324987	3754	FALSE	298.0577	-5	frameshift
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 134"	H06_H06.fsa	306.0731	469	2577	226	4091	4083	305.3687	4099	306.7776	5	0.4546	NA	NA	306	TRUE	FALSE	0.126398210290828	0.0602024507192328	3754	FALSE	306.3213	3	in-frame
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 122"	H06_H06.fsa	291.9321	289	1524	133	3930	3922	291.2297	3935	292.3711	5	0.4425	NA	NA	292	TRUE	FALSE	0.0743847874720358	0.0354288758657432	3754	FALSE	292.1803	-11	frameshift
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 123"	H06_H06.fsa	292.81	283	1498	131	3940	3935	292.3711	3946	293.3366	4	0.4161	NA	NA	293	TRUE	FALSE	0.0732662192393736	0.0348961108151305	3754	FALSE	293.0582	-10	frameshift
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 124"	H06_H06.fsa	293.8631	344	1830	160	3952	3946	293.3366	3959	294.4773	5	0.4644	NA	NA	294	TRUE	FALSE	0.0894854586129754	0.0426212040490144	3754	FALSE	294.1113	-9	in-frame
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 129"	H06_H06.fsa	300.7039	344	1921	169	4030	4023	300.088	4036	301.2318	5	0.5021	NA	NA	301	TRUE	FALSE	0.0945190156599553	0.0450186467767714	3754	FALSE	300.9521	-2	frameshift
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 131"	H06_H06.fsa	302.6398	301	1940	170	4052	4047	302.1998	4057	303.0799	6	0.5464	NA	NA	303	TRUE	FALSE	0.0950782997762864	0.0452850293020778	3754	TRUE	302.888	0	WT
H06	H	06	BF046	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 132"	H06_H06.fsa	303.696	570	3142	276	4064	4057	303.0799	4071	304.3122	5	0.4643	NA	NA	304	TRUE	FALSE	0.154362416107383	0.0735215769845498	3754	FALSE	303.9442	1	frameshift
H07	H	07	BF054	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 105"	H07_H07.fsa	291.8272	640	4026	350	3976	3968	291.1312	3984	292.5231	5	0.4782	NA	NA	292	TRUE	FALSE	0.124069478908189	0.0986471251409245	3548	FALSE	292.0754	-11	frameshift
H07	H	07	BF054	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 106"	H07_H07.fsa	295.8279	599	4344	377	4022	4005	294.3496	4024	296.0017	5	0.5144	NA	NA	296	TRUE	FALSE	0.133640552995392	0.106257046223224	3548	FALSE	296.0761	-7	frameshift
H07	H	07	BF054	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 107"	H07_H07.fsa	296.7842	5044	32461	2821	4033	4024	296.0017	4041	297.4796	5	0.4891	NA	NA	297	TRUE	FALSE	1	0.795095828635851	3548	FALSE	297.0324	-6	in-frame
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 113"	H08_H08.fsa	290.9662	1058	6639	583	3922	3912	290.0879	3925	291.2297	6	0.5657	NA	NA	291	TRUE	FALSE	0.387632978723404	0.0790187042558959	7378	FALSE	291.2144	-12	in-frame
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 114"	H08_H08.fsa	291.8443	2543	16592	1456	3932	3925	291.2297	3937	292.2833	5	0.4894	NA	NA	292	TRUE	FALSE	0.968085106382979	0.197343453510436	7378	FALSE	292.0925	-11	frameshift
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 115"	H08_H08.fsa	292.81	2787	17139	1504	3943	3937	292.2833	3949	293.3366	5	0.4737	NA	NA	293	TRUE	FALSE	1	0.203849281648143	7378	FALSE	293.0582	-10	frameshift
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 112"	H08_H08.fsa	283.0989	1029	6205	549	3833	3824	282.3022	3841	283.807	5	0.4818	NA	NA	283	TRUE	FALSE	0.365026595744681	0.0744104093250203	7378	FALSE	283.3471	-20	frameshift
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 116"	H08_H08.fsa	293.8631	2174	12852	1127	3955	3949	293.3366	3963	294.5651	5	0.4832	NA	NA	294	TRUE	FALSE	0.749335106382979	0.152751423149905	7378	FALSE	294.1113	-9	in-frame
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 117"	H08_H08.fsa	295.7931	160	787	69	3977	3969	295.0914	3980	296.0562	5	0.4388	NA	NA	296	TRUE	FALSE	0.0458776595744681	0.00935212794795338	7378	FALSE	296.0413	-7	frameshift
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 118"	H08_H08.fsa	296.7576	1814	10493	919	3988	3980	296.0562	3996	297.4589	5	0.4681	NA	NA	297	TRUE	FALSE	0.611037234042553	0.124559501219843	7378	FALSE	297.0058	-6	in-frame
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 120"	H08_H08.fsa	299.562	155	1626	142	4020	4011	298.7735	4039	301.2305	11	1.0443	NA	NA	300	TRUE	FALSE	0.0944148936170213	0.0192464082407156	7378	FALSE	299.8102	-3	in-frame
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 124"	H08_H08.fsa	307.477	1414	8646	761	4110	4101	306.6846	4118	308.1814	5	0.4843	NA	NA	308	TRUE	FALSE	0.505984042553192	0.103144483599892	7378	FALSE	307.7252	5	frameshift
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 110"	H08_H08.fsa	266.6684	230	1391	122	3646	3638	265.9665	3655	267.458	5	0.4801	NA	NA	267	TRUE	FALSE	0.0811170212765957	0.0165356465166712	7378	FALSE	266.9166	-36	in-frame
H08	H	08	BF060	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 109"	H08_H08.fsa	255.4136	278	1659	146	3518	3511	254.7945	3526	256.1206	5	0.4624	NA	NA	256	TRUE	FALSE	0.0970744680851064	0.0197885605855245	7378	FALSE	255.6618	-47	frameshift
H09	H	09	BF067	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 111"	H09_H09.fsa	291.8239	634	3956	343	3978	3970	291.129	3984	292.3452	5	0.4929	NA	NA	292	TRUE	FALSE	0.893229166666667	0.358411703239289	957	FALSE	292.0721	-11	frameshift
H09	H	09	BF067	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 112"	H09_H09.fsa	292.6928	259	1544	134	3988	3984	292.3452	3996	293.388	5	0.4745	NA	NA	293	TRUE	FALSE	0.348958333333333	0.140020898641588	957	FALSE	292.941	-10	frameshift
H09	H	09	BF067	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 113"	H09_H09.fsa	295.7356	156	1109	96	4023	4011	294.692	4027	296.0835	6	0.5402	NA	NA	296	TRUE	FALSE	0.25	0.100313479623824	957	FALSE	295.9838	-7	frameshift
H09	H	09	BF067	unknown	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Check	Pass	NA	NA	NA	"B, 114"	H09_H09.fsa	296.6924	700	4420	384	4034	4027	296.0835	4042	297.3885	5	0.4841	NA	NA	297	TRUE	FALSE	1	0.401253918495298	957	FALSE	296.9406	-6	in-frame
H10	H	10	wt	wt	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 110"	H10_H10.fsa	302.7913	9325	60281	5259	4098	4089	302.0061	4106	303.4893	5	0.5128	NA	NA	303	TRUE	FALSE	1	1	5259	TRUE	303.0395	0	WT
H11	H	11	wt	wt	Analyzed	Sample	GS400HD	Sizing Default - PP	false	Pass	Pass	NA	NA	NA	"B, 129"	H11_H11.fsa	302.858	297	1862	161	4141	4133	302.1652	4148	303.4642	5	0.5009	NA	NA	303	TRUE	FALSE	1	1	161	TRUE	303.1062	0	WT
